clip_id,video_path,ann_path,label,split,frame_start,frame_end,clip_type,n_ann_frames,window_idx
N_227_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_227_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_227_0_0_1_0.csv,0,train,8994,9026,negative,24000,0
N_228_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_228_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_228_0_0_1_0.csv,0,train,557,589,negative,1440,0
N_228_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_228_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_228_0_0_1_0.csv,0,train,897,929,negative,1440,0
N_228_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_228_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_228_0_0_1_0.csv,0,train,288,320,negative,1440,0
N_228_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_228_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_228_0_0_1_0.csv,0,train,54,86,negative,1440,0
N_229_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_229_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_229_0_0_1_0.csv,0,val,612,644,negative,960,0
N_229_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_229_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_229_0_0_1_0.csv,0,val,235,267,negative,960,0
N_229_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_229_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_229_0_0_1_0.csv,0,val,646,678,negative,960,0
N_229_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_229_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_229_0_0_1_0.csv,0,val,286,318,negative,960,0
N_22_0_0_1_1_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_22_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_22_0_0_1_1.csv,0,train,239,271,negative,480,0
N_22_0_0_1_1_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_22_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_22_0_0_1_1.csv,0,train,194,226,negative,480,0
N_22_0_0_1_1_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_22_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_22_0_0_1_1.csv,0,train,435,467,negative,480,0
N_22_0_0_1_1_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_22_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_22_0_0_1_1.csv,0,train,15,47,negative,480,0
N_230_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_230_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_230_0_0_1_0.csv,0,train,73,105,negative,960,0
N_230_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_230_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_230_0_0_1_0.csv,0,train,270,302,negative,960,0
N_230_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_230_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_230_0_0_1_0.csv,0,train,376,408,negative,960,0
N_230_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_230_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_230_0_0_1_0.csv,0,train,124,156,negative,960,0
N_231_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_231_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_231_0_0_1_0.csv,0,train,27458,27490,negative,39360,0
N_231_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_231_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_231_0_0_1_0.csv,0,train,13055,13087,negative,39360,0
N_231_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_231_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_231_0_0_1_0.csv,0,train,34443,34475,negative,39360,0
N_231_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_231_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_231_0_0_1_0.csv,0,train,16312,16344,negative,39360,0
N_232_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_232_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_232_0_0_1_0.csv,0,train,306,338,negative,480,0
N_232_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_232_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_232_0_0_1_0.csv,0,train,394,426,negative,480,0
N_232_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_232_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_232_0_0_1_0.csv,0,train,262,294,negative,480,0
N_232_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_232_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_232_0_0_1_0.csv,0,train,0,32,negative,480,0
N_233_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_233_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_233_0_0_1_0.csv,0,train,3117,3149,negative,5280,0
N_233_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_233_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_233_0_0_1_0.csv,0,train,2925,2957,negative,5280,0
N_233_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_233_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_233_0_0_1_0.csv,0,train,3913,3945,negative,5280,0
N_233_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_233_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_233_0_0_1_0.csv,0,train,4444,4476,negative,5280,0
N_234_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_234_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_234_0_0_1_0.csv,0,train,7924,7956,negative,9600,0
N_234_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_234_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_234_0_0_1_0.csv,0,train,5620,5652,negative,9600,0
N_234_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_234_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_234_0_0_1_0.csv,0,train,9251,9283,negative,9600,0
N_234_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_234_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_234_0_0_1_0.csv,0,train,8215,8247,negative,9600,0
N_235_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_235_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_235_0_0_1_0.csv,0,val,148,180,negative,480,0
N_235_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_235_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_235_0_0_1_0.csv,0,val,182,214,negative,480,0
N_235_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_235_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_235_0_0_1_0.csv,0,val,76,108,negative,480,0
N_235_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_235_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_235_0_0_1_0.csv,0,val,0,32,negative,480,0
N_236_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_236_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_236_0_0_1_0.csv,0,train,310,342,negative,960,0
N_236_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_236_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_236_0_0_1_0.csv,0,train,595,627,negative,960,0
N_236_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_236_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_236_0_0_1_0.csv,0,train,208,240,negative,960,0
N_236_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_236_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_236_0_0_1_0.csv,0,train,14,46,negative,960,0
N_237_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_237_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_237_0_0_1_0.csv,0,train,3304,3336,negative,3360,0
N_237_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_237_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_237_0_0_1_0.csv,0,train,3172,3204,negative,3360,0
N_237_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_237_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_237_0_0_1_0.csv,0,train,1134,1166,negative,3360,0
N_237_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_237_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_237_0_0_1_0.csv,0,train,223,255,negative,3360,0
N_238_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_238_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_238_0_0_1_0.csv,0,train,950,982,negative,1440,0
N_238_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_238_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_238_0_0_1_0.csv,0,train,1068,1100,negative,1440,0
N_238_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_238_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_238_0_0_1_0.csv,0,train,716,748,negative,1440,0
N_238_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_238_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_238_0_0_1_0.csv,0,train,1180,1212,negative,1440,0
N_239_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_239_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_239_0_0_1_0.csv,0,train,460,492,negative,1440,0
N_239_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_239_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_239_0_0_1_0.csv,0,train,310,342,negative,1440,0
N_239_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_239_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_239_0_0_1_0.csv,0,train,189,221,negative,1440,0
N_239_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_239_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_239_0_0_1_0.csv,0,train,1329,1361,negative,1440,0
N_23_0_0_1_1_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_23_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_23_0_0_1_1.csv,0,train,230,262,negative,960,0
N_23_0_0_1_1_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_23_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_23_0_0_1_1.csv,0,train,530,562,negative,960,0
N_23_0_0_1_1_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_23_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_23_0_0_1_1.csv,0,train,819,851,negative,960,0
N_23_0_0_1_1_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_23_0_0_1_1.mp4,/data/raw/UBI_FIGHTS/annotation/N_23_0_0_1_1.csv,0,train,923,955,negative,960,0
N_240_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_240_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_240_0_0_1_0.csv,0,train,361,393,negative,480,0
N_240_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_240_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_240_0_0_1_0.csv,0,train,12,44,negative,480,0
N_240_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_240_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_240_0_0_1_0.csv,0,train,96,128,negative,480,0
N_240_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_240_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_240_0_0_1_0.csv,0,train,278,310,negative,480,0
N_241_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_241_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_241_0_0_1_0.csv,0,train,417,449,negative,480,0
N_241_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_241_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_241_0_0_1_0.csv,0,train,182,214,negative,480,0
N_241_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_241_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_241_0_0_1_0.csv,0,train,72,104,negative,480,0
N_241_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_241_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_241_0_0_1_0.csv,0,train,105,137,negative,480,0
N_242_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_242_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_242_0_0_1_0.csv,0,train,2410,2442,negative,2880,0
N_242_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_242_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_242_0_0_1_0.csv,0,train,1286,1318,negative,2880,0
N_242_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_242_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_242_0_0_1_0.csv,0,train,2841,2873,negative,2880,0
N_242_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_242_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_242_0_0_1_0.csv,0,train,1453,1485,negative,2880,0
N_243_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_243_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_243_0_0_1_0.csv,0,val,19368,19400,negative,21600,0
N_243_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_243_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_243_0_0_1_0.csv,0,val,908,940,negative,21600,0
N_243_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_243_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_243_0_0_1_0.csv,0,val,11507,11539,negative,21600,0
N_243_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_243_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_243_0_0_1_0.csv,0,val,18584,18616,negative,21600,0
N_244_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_244_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_244_0_0_1_0.csv,0,train,272,304,negative,480,0
N_244_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_244_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_244_0_0_1_0.csv,0,train,56,88,negative,480,0
N_244_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_244_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_244_0_0_1_0.csv,0,train,412,444,negative,480,0
N_244_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_244_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_244_0_0_1_0.csv,0,train,236,268,negative,480,0
N_245_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_245_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_245_0_0_1_0.csv,0,train,2204,2236,negative,3360,0
N_245_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_245_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_245_0_0_1_0.csv,0,train,1249,1281,negative,3360,0
N_245_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_245_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_245_0_0_1_0.csv,0,train,703,735,negative,3360,0
N_245_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_245_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_245_0_0_1_0.csv,0,train,1992,2024,negative,3360,0
N_246_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_246_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_246_0_0_1_0.csv,0,train,1227,1259,negative,26880,0
N_246_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_246_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_246_0_0_1_0.csv,0,train,2941,2973,negative,26880,0
N_246_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_246_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_246_0_0_1_0.csv,0,train,1824,1856,negative,26880,0
N_246_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_246_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_246_0_0_1_0.csv,0,train,7606,7638,negative,26880,0
N_247_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_247_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_247_0_0_1_0.csv,0,train,292,324,negative,480,0
N_247_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_247_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_247_0_0_1_0.csv,0,train,96,128,negative,480,0
N_247_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_247_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_247_0_0_1_0.csv,0,train,0,32,negative,480,0
N_247_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_247_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_247_0_0_1_0.csv,0,train,253,285,negative,480,0
N_248_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_248_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_248_0_0_1_0.csv,0,train,1941,1973,negative,3360,0
N_248_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_248_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_248_0_0_1_0.csv,0,train,0,32,negative,3360,0
N_248_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_248_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_248_0_0_1_0.csv,0,train,1342,1374,negative,3360,0
N_248_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_248_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_248_0_0_1_0.csv,0,train,2499,2531,negative,3360,0
N_249_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_249_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_249_0_0_1_0.csv,0,val,809,841,negative,3360,0
N_249_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_249_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_249_0_0_1_0.csv,0,val,3287,3319,negative,3360,0
N_249_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_249_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_249_0_0_1_0.csv,0,val,518,550,negative,3360,0
N_249_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_249_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_249_0_0_1_0.csv,0,val,1379,1411,negative,3360,0
N_24_0_1_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_24_0_1_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_24_0_1_1_0.csv,0,train,347,379,negative,1440,0
N_24_0_1_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_24_0_1_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_24_0_1_1_0.csv,0,train,646,678,negative,1440,0
N_24_0_1_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_24_0_1_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_24_0_1_1_0.csv,0,train,105,137,negative,1440,0
N_24_0_1_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_24_0_1_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_24_0_1_1_0.csv,0,train,28,60,negative,1440,0
N_250_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_250_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_250_0_0_1_0.csv,0,train,589,621,negative,3360,0
N_250_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_250_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_250_0_0_1_0.csv,0,train,2386,2418,negative,3360,0
N_250_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_250_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_250_0_0_1_0.csv,0,train,2870,2902,negative,3360,0
N_250_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_250_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_250_0_0_1_0.csv,0,train,3155,3187,negative,3360,0
N_251_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_251_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_251_0_0_1_0.csv,0,train,40,72,negative,480,0
N_251_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_251_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_251_0_0_1_0.csv,0,train,417,449,negative,480,0
N_251_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_251_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_251_0_0_1_0.csv,0,train,253,285,negative,480,0
N_251_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_251_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_251_0_0_1_0.csv,0,train,170,202,negative,480,0
N_252_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_252_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_252_0_0_1_0.csv,0,train,58,90,negative,960,0
N_252_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_252_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_252_0_0_1_0.csv,0,train,366,398,negative,960,0
N_252_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_252_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_252_0_0_1_0.csv,0,train,705,737,negative,960,0
N_252_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_252_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_252_0_0_1_0.csv,0,train,662,694,negative,960,0
N_253_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_253_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_253_0_0_1_0.csv,0,train,12946,12978,negative,24960,0
N_253_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_253_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_253_0_0_1_0.csv,0,train,19186,19218,negative,24960,0
N_253_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_253_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_253_0_0_1_0.csv,0,train,3294,3326,negative,24960,0
N_253_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_253_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_253_0_0_1_0.csv,0,train,11012,11044,negative,24960,0
N_254_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_254_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_254_0_0_1_0.csv,0,train,1220,1252,negative,3360,0
N_254_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_254_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_254_0_0_1_0.csv,0,train,1305,1337,negative,3360,0
N_254_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_254_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_254_0_0_1_0.csv,0,train,542,574,negative,3360,0
N_254_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_254_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_254_0_0_1_0.csv,0,train,629,661,negative,3360,0
N_255_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_255_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_255_0_0_1_0.csv,0,train,358,390,negative,480,0
N_255_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_255_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_255_0_0_1_0.csv,0,train,207,239,negative,480,0
N_255_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_255_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_255_0_0_1_0.csv,0,train,311,343,negative,480,0
N_255_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_255_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_255_0_0_1_0.csv,0,train,146,178,negative,480,0
N_256_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_256_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_256_0_0_1_0.csv,0,train,73,105,negative,480,0
