clip_id,source,true_label,q_skel,q_int,q_obj,q_po,q_valid,gqs_composite,w_skel,w_int,w_obj,w_vit,prob__E_full_qgf,prob__E_full_lw,prob__E_full_qgf_fixed
fight_0542_w02,Mobile,0,1.0,0.625,1.0,1.0,1.0,0.8500000000000001,0.2670803666114807,0.18182070553302765,0.22321444749832153,0.3278844952583313,0.07727169990539551,0.05749189108610153,0.030394403263926506
fight_0542_w03,Mobile,0,1.0,0.65625,1.0,1.0,1.0,0.8625,0.26707810163497925,0.18182282149791718,0.22321799397468567,0.3278810977935791,0.0579388402402401,0.04433830454945564,0.023105455562472343
fight_0542_w04,Mobile,0,0.78125,0.625,0.96875,0.90625,0.90625,0.74375,0.24530887603759766,0.20843777060508728,0.2613692581653595,0.2848840653896332,0.06837323307991028,0.02615940198302269,0.026508530601859093
fight_0542_w05,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9339109063148499,0.9730228185653687,0.9605126976966858
fight_0542_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06985550373792648,0.030176419764757156,0.03496662154793739
fight_0542_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.05884834751486778,0.02359425649046898,0.03327978774905205
fight_0547_w00,Mobile,1,1.0,0.65625,1.0,1.0,1.0,0.8625,0.26707810163497925,0.18182282149791718,0.22321799397468567,0.3278810977935791,0.9334235191345215,0.9705087542533875,0.9659251570701599
fight_0547_w02,Mobile,1,0.6875,0.3125,1.0,0.9375,0.9375,0.5875,0.2533412277698517,0.2058732509613037,0.24972322583198547,0.2910623252391815,0.931221067905426,0.9693847894668579,0.9605251550674438
fight_0547_w05,Mobile,1,0.96875,0.6875,1.0,0.96875,0.96875,0.8562500000000001,0.26280292868614197,0.18378952145576477,0.2293757200241089,0.3240318298339844,0.9540547132492065,0.9780638217926025,0.9739295244216919
fight_0547_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.0529138557612896,0.020694579929113388,0.027906620875000954
fight_0547_w07,Mobile,0,1.0,0.9375,1.0,1.0,1.0,0.9750000000000001,0.2666676342487335,0.18220899999141693,0.22386053204536438,0.32726287841796875,0.03308480978012085,0.02413329668343067,0.0172683447599411
fight_0547_w08,Mobile,0,1.0,0.75,1.0,1.0,1.0,0.9000000000000001,0.26706546545028687,0.18183468282222748,0.22323772311210632,0.32786205410957336,0.04830460622906685,0.035198427736759186,0.024534933269023895
fight_0547_w09,Mobile,0,0.9375,0.4375,1.0,0.9375,0.9375,0.7375,0.2622656524181366,0.1840474009513855,0.23015902936458588,0.32352787256240845,0.047639019787311554,0.029505645856261253,0.020896147936582565
fight_0547_w10,Mobile,0,0.96875,0.625,1.0,0.96875,0.96875,0.8312499999999999,0.2636037766933441,0.18339960277080536,0.22820927202701569,0.32478734850883484,0.041182663291692734,0.01991177350282669,0.018966734409332275
fight_0547_w11,Mobile,0,0.625,0.28125,0.78125,0.59375,0.625,0.48125,0.2457011342048645,0.18971405923366547,0.25375381112098694,0.3108310103416443,0.06309761106967926,0.030220575630664825,0.02704431116580963
fight_0560_w00,Mobile,1,0.5,0.21875,1.0,0.5,0.5,0.38750000000000007,0.2474275827407837,0.18882597982883453,0.27613165974617004,0.2876148223876953,0.46742942929267883,0.7659157514572144,0.41274434328079224
fight_0560_w02,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9029169678688049,0.9366479516029358,0.945408821105957
fight_0560_w04,Mobile,1,1.0,0.9375,1.0,1.0,1.0,0.9750000000000001,0.2666676342487335,0.18220899999141693,0.22386053204536438,0.32726287841796875,0.9558272957801819,0.978354275226593,0.9740884304046631
fight_0560_w05,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9264037013053894,0.9709265232086182,0.9571189880371094
fight_0560_w06,Mobile,0,0.28125,0.0,0.96875,0.28125,0.28125,0.16875,0.25041624903678894,0.18777981400489807,0.27980557084083557,0.28199833631515503,0.06374236196279526,0.026497362181544304,0.03127124905586243
fight_0560_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06140696629881859,0.021556857973337173,0.03004211001098156
fight_0560_w08,Mobile,0,1.0,0.9375,1.0,1.0,1.0,0.9750000000000001,0.2666676342487335,0.18220899999141693,0.22386053204536438,0.32726287841796875,0.049811068922281265,0.029204096645116806,0.02240465208888054
fight_0560_w09,Mobile,0,1.0,0.625,1.0,1.0,1.0,0.8500000000000001,0.2670803666114807,0.18182070553302765,0.22321444749832153,0.3278844952583313,0.052855074405670166,0.02598353661596775,0.026908110827207565
fight_0560_w10,Mobile,0,1.0,0.46875,1.0,1.0,1.0,0.7875000000000001,0.26708632707595825,0.18181505799293518,0.2232050895690918,0.3278934955596924,0.04515759274363518,0.020784037187695503,0.025309953838586807
fight_0560_w11,Mobile,0,1.0,0.71875,1.0,1.0,1.0,0.8875,0.26707109808921814,0.18182942271232605,0.22322893142700195,0.32787054777145386,0.06047378480434418,0.03972644358873367,0.029392920434474945
fight_0568_w00,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9299428462982178,0.9740670323371887,0.9548928737640381
fight_0568_w01,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9335610270500183,0.9749544858932495,0.9573063850402832
fight_0568_w02,Mobile,1,1.0,0.8125,1.0,1.0,1.0,0.925,0.26704466342926025,0.18185429275035858,0.22327031195163727,0.3278307616710663,0.9547353982925415,0.9796033501625061,0.9751380085945129
fight_0568_w03,Mobile,1,0.90625,0.65625,0.90625,0.875,0.90625,0.8,0.26101383566856384,0.17907847464084625,0.22621524333953857,0.33369240164756775,0.05255788564682007,0.03260384127497673,0.02207610011100769
fight_0568_w05,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.1526646614074707,0.7639090418815613,0.08375325053930283
fight_0568_w06,Mobile,0,0.71875,0.40625,0.875,0.6875,0.8125,0.5875000000000001,0.24452336132526398,0.19064345955848694,0.256124883890152,0.3087083399295807,0.05779235064983368,0.024037718772888184,0.023821795359253883
fight_0568_w07,Mobile,0,1.0,0.90625,1.0,1.0,1.0,0.9625000000000001,0.26690253615379333,0.18198804557323456,0.2234928011894226,0.3276166021823883,0.31703054904937744,0.9051749110221863,0.16492563486099243
fight_0568_w08,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06897293776273727,0.08424162864685059,0.03185170143842697
fight_0569_w00,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9078285098075867,0.9569490551948547,0.9320355653762817
fight_0569_w01,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.919069766998291,0.9630165696144104,0.9386270046234131
fight_0569_w02,Mobile,1,1.0,0.9375,1.0,1.0,1.0,0.9750000000000001,0.2666676342487335,0.18220899999141693,0.22386053204536438,0.32726287841796875,0.9370025396347046,0.9649897813796997,0.9603320360183716
fight_0569_w03,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9235817790031433,0.9685880541801453,0.9432026147842407
fight_0569_w05,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.904475748538971,0.9564803242683411,0.9282532334327698
fight_0569_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9152390360832214,0.9608694314956665,0.9385902285575867
fight_0569_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.053906943649053574,0.023430142551660538,0.02269701659679413
fight_0569_w08,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.052490588277578354,0.020758330821990967,0.025353295728564262
fight_0569_w09,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.054137252271175385,0.02223505638539791,0.028705906122922897
fight_0569_w10,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.045918483287096024,0.01916063390672207,0.020499736070632935
fight_0569_w11,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.057234324514865875,0.023070044815540314,0.024223310872912407
fight_0573_w00,Mobile,1,0.6875,0.28125,1.0,0.71875,0.71875,0.53125,0.2419167160987854,0.1966572254896164,0.2630866765975952,0.2983393371105194,0.06984423846006393,0.02782360650599003,0.02990943193435669
fight_0573_w01,Mobile,1,0.75,0.46875,1.0,0.84375,0.84375,0.65625,0.24468189477920532,0.20177404582500458,0.26137760281562805,0.29216647148132324,0.9456827640533447,0.9730237722396851,0.9689804315567017
fight_0573_w02,Mobile,0,0.40625,0.1875,1.0,0.40625,0.40625,0.31875000000000003,0.2512388229370117,0.1875334084033966,0.2809235155582428,0.2803042232990265,0.06848323345184326,0.026609843596816063,0.028779475018382072
fight_0573_w03,Mobile,0,0.71875,0.03125,1.0,0.8125,0.8125,0.4625,0.2558492422103882,0.19267258048057556,0.24197611212730408,0.3095020651817322,0.05167311057448387,0.025123901665210724,0.025134043768048286
fight_0573_w04,Mobile,0,0.6875,0.28125,1.0,0.6875,0.6875,0.525,0.24182163178920746,0.19467192888259888,0.26369860768318176,0.2998078167438507,0.06132517755031586,0.02472141943871975,0.02514183148741722
fight_0573_w05,Mobile,0,0.78125,0.375,1.0,0.78125,0.78125,0.61875,0.24625948071479797,0.19285184144973755,0.25437676906585693,0.30651193857192993,0.07395245134830475,0.02493240498006344,0.025396030396223068
fight_0573_w06,Mobile,0,1.0,0.34375,1.0,1.0,1.0,0.7375,0.2670883536338806,0.18181315064430237,0.2232019156217575,0.3278965651988983,0.9353969693183899,0.9707592129707336,0.9684468507766724
fight_0575_w00,Other,1,0.0,0.0,0.875,0.1875,0.1875,0.037500000000000006,0.2534956932067871,0.18805788457393646,0.28893715143203735,0.26950931549072266,0.5749498605728149,0.7155075669288635,0.5577046871185303
fight_0575_w01,Other,1,0.125,0.03125,0.84375,0.09375,0.125,0.08125,0.25603049993515015,0.18437297642230988,0.2887297570705414,0.270866721868515,0.8927549719810486,0.9607769846916199,0.945248007774353
fight_0575_w02,Other,1,0.0625,0.0,0.90625,0.0625,0.0625,0.037500000000000006,0.256267249584198,0.18444028496742249,0.28990083932876587,0.26939162611961365,0.895155131816864,0.9661568999290466,0.9513030052185059
fight_0575_w03,Other,1,0.34375,0.09375,0.96875,0.34375,0.34375,0.24375000000000002,0.25059911608695984,0.1877235323190689,0.2800500690937042,0.28162726759910583,0.9265719652175903,0.964978814125061,0.9606257677078247
fight_0575_w04,Other,0,0.5625,0.375,1.0,0.5625,0.5625,0.4875,0.2500239610671997,0.1879059076309204,0.27929413318634033,0.28277602791786194,0.05880545824766159,0.023276204243302345,0.02565731480717659
fight_0575_w05,Other,0,0.96875,0.34375,1.0,0.96875,0.96875,0.71875,0.265200674533844,0.18264764547348022,0.2258998602628708,0.3262518048286438,0.06483673304319382,0.035172611474990845,0.026748457923531532
fight_0575_w06,Other,0,1.0,0.78125,1.0,1.0,1.0,0.9125000000000001,0.26705729961395264,0.1818424016237259,0.22325056791305542,0.32784974575042725,0.04382475093007088,0.0265082735568285,0.019416185095906258
fight_0575_w07,Other,0,1.0,0.6875,1.0,1.0,1.0,0.875,0.2670751214027405,0.18182562291622162,0.22322265803813934,0.32787659764289856,0.04472493380308151,0.025397423654794693,0.01893603429198265
fight_0575_w08,Other,0,0.1875,0.1875,1.0,0.1875,0.1875,0.18750000000000003,0.25726380944252014,0.1837097853422165,0.2925226390361786,0.2665037512779236,0.05416245386004448,0.0207156240940094,0.030691174790263176
fight_0575_w09,Other,0,0.0625,0.0,0.8125,0.0625,0.0625,0.037500000000000006,0.2561347484588623,0.18454112112522125,0.2895793914794922,0.26974472403526306,0.05686735361814499,0.02429960109293461,0.03221000358462334
fight_0576_w01,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9286585450172424,0.9608213901519775,0.9539647698402405
fight_0576_w02,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.8941385746002197,0.9573774337768555,0.9159436821937561
fight_0576_w03,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04907805472612381,0.01932377554476261,0.022983312606811523
fight_0576_w04,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.041578471660614014,0.01614285819232464,0.019774023443460464
fight_0579_w00,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9469733238220215,0.9739047884941101,0.9683138132095337
fight_0579_w01,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9272645115852356,0.9737812280654907,0.952009379863739
fight_0579_w02,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9116681814193726,0.9581298828125,0.9435781836509705
fight_0579_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06251215189695358,0.035712286829948425,0.030511414632201195
fight_0579_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06657862663269043,0.03030530735850334,0.03096391074359417
fight_0579_w08,Mobile,0,1.0,0.8125,1.0,1.0,1.0,0.925,0.26704466342926025,0.18185429275035858,0.22327031195163727,0.3278307616710663,0.06067996472120285,0.046758219599723816,0.02003028802573681
fight_0582_w02,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.905663251876831,0.9486005902290344,0.9395334124565125
fight_0582_w04,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9191998839378357,0.969529390335083,0.9456408619880676
fight_0582_w05,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.8805757164955139,0.9551548361778259,0.916889488697052
fight_0582_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.055845025926828384,0.022406041622161865,0.026636425405740738
fight_0582_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06246507540345192,0.025573262944817543,0.02578682266175747
fight_0586_w00,CCTV,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9547926783561707,0.9755589365959167,0.9719110727310181
fight_0586_w01,CCTV,1,1.0,0.875,1.0,1.0,1.0,0.95,0.26698532700538635,0.18191012740135193,0.22336320579051971,0.3277413249015808,0.956234335899353,0.9797465801239014,0.9760092496871948
fight_0586_w02,CCTV,1,0.96875,0.6875,1.0,1.0,1.0,0.8625,0.2664223313331604,0.18685930967330933,0.22640646994113922,0.32031193375587463,0.9447414875030518,0.9738256335258484,0.9691360592842102
fight_0586_w03,CCTV,1,1.0,0.875,1.0,1.0,1.0,0.95,0.26698532700538635,0.18191012740135193,0.22336320579051971,0.3277413249015808,0.9583186507225037,0.9788457155227661,0.9761883616447449
fight_0586_w05,CCTV,1,0.96875,0.90625,1.0,1.0,1.0,0.95,0.2614964246749878,0.20202583074569702,0.23831090331077576,0.29816684126853943,0.9002363085746765,0.9551631808280945,0.934714674949646
fight_0586_w06,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04574498534202576,0.01740589551627636,0.022803954780101776
fight_0586_w07,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.05746741220355034,0.02116464450955391,0.025023164227604866
fight_0586_w08,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04591461643576622,0.01759764552116394,0.020596839487552643
fight_0586_w09,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04895948991179466,0.019215531647205353,0.02860421873629093
fight_0586_w10,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.059805456548929214,0.022319119423627853,0.027384547516703606
fight_0586_w11,CCTV,0,0.9375,0.90625,0.78125,0.78125,0.9375,0.89375,0.17636941373348236,0.3034670650959015,0.17680571973323822,0.3433578312397003,0.03499003127217293,0.020581575110554695,0.015427346341311932
fight_0587_w00,Mobile,1,0.96875,0.8125,0.96875,0.9375,0.96875,0.9,0.25568196177482605,0.17847426235675812,0.22782054543495178,0.33802321553230286,0.9296884536743164,0.9604365229606628,0.9590213894844055
fight_0587_w01,Mobile,1,1.0,0.53125,0.90625,0.90625,1.0,0.7937500000000001,0.25993746519088745,0.1763242930173874,0.21373026072978973,0.35000792145729065,0.9493697285652161,0.9722900986671448,0.9720562100410461
fight_0587_w02,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.0624920129776001,0.02257169969379902,0.030093545094132423
fight_0587_w03,Mobile,0,1.0,0.84375,1.0,1.0,1.0,0.9375,0.2670237720012665,0.18187394738197327,0.22330302000045776,0.3277992308139801,0.03837864473462105,0.02384362369775772,0.01770569570362568
fight_0591_w02,Mobile,1,0.9375,0.4375,1.0,0.9375,0.9375,0.7375,0.2622656524181366,0.1840474009513855,0.23015902936458588,0.32352787256240845,0.9598058462142944,0.9835325479507446,0.9799349904060364
fight_0594_w00,Mobile,1,0.90625,0.21875,0.9375,0.875,0.9375,0.6250000000000001,0.2637019753456116,0.18131671845912933,0.227052241563797,0.3279290497303009,0.9538062810897827,0.9760493040084839,0.9751097559928894
fight_0594_w01,Mobile,1,0.84375,0.1875,1.0,0.84375,0.84375,0.58125,0.25774484872817993,0.18637491762638092,0.23684653639793396,0.3190336525440216,0.9516007304191589,0.9754825830459595,0.9737946391105652
fight_0594_w02,Mobile,1,0.4375,0.0,0.9375,0.4375,0.4375,0.2625,0.24293111264705658,0.19219039380550385,0.26957252621650696,0.2953060269355774,0.9359635710716248,0.9723272919654846,0.966893196105957
fight_0594_w03,Mobile,1,0.6875,0.03125,0.9375,0.71875,0.75,0.43125,0.2538844645023346,0.19035977125167847,0.24348878860473633,0.31226691603660583,0.900732696056366,0.9379650354385376,0.944034218788147
fight_0594_w05,Mobile,0,0.9375,0.4375,0.96875,0.90625,0.9375,0.7312500000000001,0.26235613226890564,0.1812124252319336,0.2286389172077179,0.32779252529144287,0.04979629069566727,0.03007161058485508,0.021609680727124214
fight_0594_w06,Mobile,0,0.09375,0.0,0.53125,0.03125,0.09375,0.043750000000000004,0.2549077272415161,0.18427585065364838,0.2864462733268738,0.27437013387680054,0.06258007884025574,0.03367192670702934,0.03720088675618172
fight_0594_w07,Mobile,0,0.65625,0.0,0.9375,0.625,0.65625,0.3875,0.24842724204063416,0.18974389135837555,0.25021588802337646,0.31161293387413025,0.053430378437042236,0.03116675280034542,0.023045754060149193
fight_0594_w08,Mobile,0,1.0,0.46875,1.0,1.0,1.0,0.7875000000000001,0.26708632707595825,0.18181505799293518,0.2232050895690918,0.3278934955596924,0.08303608745336533,0.06938578933477402,0.03368417173624039
fight_0599_w00,CCTV,1,0.9375,0.625,0.96875,0.9375,0.96875,0.8125,0.26324424147605896,0.1835736781358719,0.22873228788375854,0.3244498074054718,0.9598519802093506,0.9822854995727539,0.9797532558441162
fight_0599_w01,CCTV,1,0.9375,0.28125,0.90625,0.875,0.9375,0.6625,0.2641942501068115,0.17888714373111725,0.22244034707546234,0.3344782292842865,0.957664966583252,0.981597900390625,0.9782322645187378
fight_0599_w02,CCTV,1,0.96875,0.6875,1.0,0.96875,0.96875,0.8562500000000001,0.26280292868614197,0.18378952145576477,0.2293757200241089,0.3240318298339844,0.9534593820571899,0.9792881608009338,0.9761841297149658
fight_0599_w03,CCTV,1,0.9375,0.53125,1.0,0.9375,0.9375,0.775,0.2611147165298462,0.18462413549423218,0.23184834420681,0.32241278886795044,0.9612767100334167,0.9837082028388977,0.9805692434310913
fight_0599_w04,CCTV,0,0.96875,0.65625,0.71875,0.6875,0.96875,0.7875000000000001,0.20304051041603088,0.19126617908477783,0.19588087499141693,0.4098123610019684,0.039059147238731384,0.05526842549443245,0.018644869327545166
fight_0599_w05,CCTV,0,0.9375,0.53125,0.96875,0.90625,0.9375,0.76875,0.2611900269985199,0.18115761876106262,0.230037122964859,0.32761529088020325,0.07024143636226654,0.04230973869562149,0.028714502230286598
fight_0599_w06,CCTV,0,1.0,0.8125,1.0,1.0,1.0,0.925,0.26704466342926025,0.18185429275035858,0.22327031195163727,0.3278307616710663,0.04953761771321297,0.029330871999263763,0.0224465299397707
fight_0599_w07,CCTV,0,1.0,0.875,1.0,1.0,1.0,0.95,0.26698532700538635,0.18191012740135193,0.22336320579051971,0.3277413249015808,0.05672549083828926,0.03405991941690445,0.023234739899635315
fight_0599_w08,CCTV,0,1.0,0.71875,1.0,1.0,1.0,0.8875,0.26707109808921814,0.18182942271232605,0.22322893142700195,0.32787054777145386,0.05856640636920929,0.045192912220954895,0.02588440291583538
fight_0599_w09,CCTV,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.07212021201848984,0.025201762095093727,0.03405323997139931
fight_0600_w01,CCTV,0,1.0,0.6875,1.0,1.0,1.0,0.875,0.2670751214027405,0.18182562291622162,0.22322265803813934,0.32787659764289856,0.060865748673677444,0.038819730281829834,0.025356430560350418
fight_0600_w02,CCTV,0,0.84375,0.4375,0.84375,0.71875,0.84375,0.6562500000000001,0.2473997324705124,0.17814548313617706,0.23081323504447937,0.3436415493488312,0.04236511141061783,0.03958967700600624,0.022353580221533775
fight_0600_w03,CCTV,0,0.8125,0.0625,0.75,0.625,0.8125,0.47500000000000003,0.254004567861557,0.17684854567050934,0.22276097536087036,0.3463858962059021,0.042954690754413605,0.02712780423462391,0.018804313614964485
fight_0617_w03,Mobile,1,1.0,0.8125,1.0,1.0,1.0,0.925,0.26704466342926025,0.18185429275035858,0.22327031195163727,0.3278307616710663,0.9559008479118347,0.9801017045974731,0.9760611057281494
fight_0619_w00,Mobile,1,0.78125,0.375,0.65625,0.625,0.78125,0.5875,0.2459297627210617,0.17453064024448395,0.20907002687454224,0.3704695701599121,0.9607623219490051,0.9747233986854553,0.9800859689712524
fight_0624_w00,Mobile,1,0.96875,0.71875,0.96875,0.96875,0.96875,0.86875,0.26706546545028687,0.18183468282222748,0.22323772311210632,0.32786205410957336,0.9441158175468445,0.966261625289917,0.9699832201004028
fight_0624_w01,Mobile,1,0.96875,0.90625,1.0,1.0,1.0,0.95,0.2614964246749878,0.20202583074569702,0.23831090331077576,0.29816684126853943,0.9248214960098267,0.972331702709198,0.9569661021232605
fight_0624_w03,Mobile,1,0.96875,0.71875,1.0,1.0,1.0,0.875,0.266298770904541,0.1874779313802719,0.22683334350585938,0.3193899691104889,0.9201616644859314,0.9604917168617249,0.9621154069900513
fight_0624_w04,Mobile,1,1.0,0.90625,1.0,1.0,1.0,0.9625000000000001,0.26690253615379333,0.18198804557323456,0.2234928011894226,0.3276166021823883,0.053695134818553925,0.038490086793899536,0.02608967013657093
fight_0627_w00,Mobile,1,1.0,0.78125,0.96875,0.96875,1.0,0.90625,0.2630096673965454,0.1774665117263794,0.216741681098938,0.3427821099758148,0.9596726298332214,0.9809287190437317,0.9782058000564575
fight_0627_w01,Mobile,1,1.0,0.65625,0.96875,0.96875,1.0,0.8562500000000001,0.26541590690612793,0.178609699010849,0.21954107284545898,0.3364333212375641,0.9563524127006531,0.980455219745636,0.9776706695556641
fight_0629_w00,Mobile,1,0.65625,0.21875,0.78125,0.53125,0.65625,0.45625000000000004,0.243259459733963,0.18450358510017395,0.25029557943344116,0.3219413757324219,0.9377227425575256,0.9725139737129211,0.9550435543060303
fight_0629_w03,Mobile,1,0.90625,0.625,0.875,0.84375,0.96875,0.78125,0.25671932101249695,0.17673040926456451,0.22013936936855316,0.346410870552063,0.9598613977432251,0.9766682982444763,0.9770633578300476
fight_0645_w00,CCTV,1,0.34375,0.0625,0.59375,0.375,0.40625,0.23750000000000002,0.2417420744895935,0.19667278230190277,0.2648202180862427,0.29676494002342224,0.9292314648628235,0.9699044823646545,0.9659700989723206
fight_0645_w01,CCTV,1,0.1875,0.03125,0.28125,0.0625,0.1875,0.1,0.23321864008903503,0.18519821763038635,0.26123273372650146,0.32035037875175476,0.9234225749969482,0.9667398929595947,0.9597726464271545
fight_0645_w03,CCTV,1,1.0,0.84375,0.9375,0.9375,1.0,0.925,0.24488186836242676,0.17470623552799225,0.2014998495578766,0.3789121210575104,0.9579288959503174,0.9705703854560852,0.978232204914093
fight_0645_w04,CCTV,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9116048812866211,0.9591108560562134,0.9530534744262695
fight_0650_w00,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9418814182281494,0.9743980169296265,0.9695199131965637
fight_0650_w01,Mobile,1,1.0,0.78125,1.0,1.0,1.0,0.9125000000000001,0.26705729961395264,0.1818424016237259,0.22325056791305542,0.32784974575042725,0.9582805633544922,0.9820294976234436,0.9786657691001892
fight_0650_w02,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.05691266432404518,0.02066045068204403,0.034740325063467026
fight_0650_w04,Mobile,1,0.0,0.0,1.0,0.0,0.0,0.0,0.2572643458843231,0.1837092787027359,0.2925225496292114,0.26650378108024597,0.05734742432832718,0.02400549314916134,0.036473728716373444
